id,date,store_nbr,item_nbr,unit_sales,onpromotion
114980481,2017-05-08,20,103501,4.0,False
114982558,2017-05-08,21,103501,4.0,False
114984350,2017-05-08,22,103501,4.0,False
114994490,2017-05-08,28,103501,10.0,False
114996298,2017-05-08,29,103501,5.0,False
114998205,2017-05-08,30,103501,6.0,False
114999363,2017-05-08,31,103501,3.0,False
115001186,2017-05-08,32,103501,1.0,False
115003643,2017-05-08,34,103501,2.0,False
115005468,2017-05-08,35,103501,2.0,False
115006431,2017-05-08,36,103501,8.0,False
115012236,2017-05-08,39,103501,2.0,False
115014232,2017-05-08,40,103501,5.0,False
115019864,2017-05-08,43,103501,3.0,False
115046603,2017-05-08,54,103501,4.0,False
115065718,2017-05-09,9,103501,5.0,False
115067882,2017-05-09,10,103501,3.0,False
115069200,2017-05-09,11,103501,2.0,False
115071298,2017-05-09,12,103501,1.0,False
115072723,2017-05-09,13,103501,1.0,False
115074001,2017-05-09,14,103501,6.0,False
115075475,2017-05-09,15,103501,7.0,False
115076979,2017-05-09,16,103501,3.0,False
115078335,2017-05-09,17,103501,6.0,False
115080155,2017-05-09,18,103501,2.0,False
115082116,2017-05-09,19,103501,1.0,False
115083514,2017-05-09,20,103501,3.0,False
115085506,2017-05-09,21,103501,3.0,False
115087370,2017-05-09,22,103501,2.0,False
115097129,2017-05-09,28,103501,9.0,False
115099016,2017-05-09,29,103501,3.0,False
115102186,2017-05-09,31,103501,5.0,False
115103992,2017-05-09,32,103501,1.0,False
115104999,2017-05-09,33,103501,3.0,False
115106512,2017-05-09,34,103501,4.0,False
115109290,2017-05-09,36,103501,4.0,False
115115263,2017-05-09,39,103501,6.0,False
115117321,2017-05-09,40,103501,9.0,False
115122874,2017-05-09,43,103501,4.0,False
115148835,2017-05-09,54,103501,3.0,False
115168182,2017-05-10,9,103501,10.0,False
115171547,2017-05-10,11,103501,1.0,False
115173570,2017-05-10,12,103501,2.0,False
115174995,2017-05-10,13,103501,1.0,False
115177594,2017-05-10,15,103501,4.0,False
115180341,2017-05-10,17,103501,5.0,False
115185214,2017-05-10,20,103501,7.0,False
115187193,2017-05-10,21,103501,5.0,False
115201080,2017-05-10,29,103501,3.0,False
115204019,2017-05-10,31,103501,6.0,False
115206647,2017-05-10,33,103501,7.0,False
115208054,2017-05-10,34,103501,2.0,False
115209722,2017-05-10,35,103501,2.0,False
115210657,2017-05-10,36,103501,4.0,False
115216661,2017-05-10,39,103501,2.0,False
115218579,2017-05-10,40,103501,6.0,False
115224284,2017-05-10,43,103501,3.0,False
115250852,2017-05-10,54,103501,1.0,False
115269156,2017-05-11,9,103501,2.0,False
115271211,2017-05-11,10,103501,1.0,False
115272367,2017-05-11,11,103501,2.0,False
115274343,2017-05-11,12,103501,1.0,False
115275724,2017-05-11,13,103501,2.0,False
115276976,2017-05-11,14,103501,2.0,False
115278366,2017-05-11,15,103501,3.0,False
115279879,2017-05-11,16,103501,2.0,False
115281128,2017-05-11,17,103501,3.0,False
115282833,2017-05-11,18,103501,2.0,False
115284676,2017-05-11,19,103501,3.0,False
115286062,2017-05-11,20,103501,3.0,False
115287920,2017-05-11,21,103501,1.0,False
115289649,2017-05-11,22,103501,1.0,False
115299370,2017-05-11,28,103501,5.0,False
115301215,2017-05-11,29,103501,1.0,False
115303058,2017-05-11,30,103501,1.0,False
115304300,2017-05-11,31,103501,5.0,False
115306071,2017-05-11,32,103501,1.0,False
115307065,2017-05-11,33,103501,2.0,False
115311262,2017-05-11,36,103501,1.0,False
115316956,2017-05-11,39,103501,1.0,False
115318889,2017-05-11,40,103501,7.0,False
115324341,2017-05-11,43,103501,4.0,False
115350170,2017-05-11,54,103501,2.0,False
115369520,2017-05-12,9,103501,2.0,False
115371606,2017-05-12,10,103501,1.0,False
115374724,2017-05-12,12,103501,1.0,False
115376068,2017-05-12,13,103501,1.0,False
115377269,2017-05-12,14,103501,2.0,False
115380097,2017-05-12,16,103501,1.0,False
115381352,2017-05-12,17,103501,3.0,False
115382993,2017-05-12,18,103501,1.0,False
115384763,2017-05-12,19,103501,6.0,False
115386270,2017-05-12,20,103501,6.0,False
115388056,2017-05-12,21,103501,3.0,False
115389723,2017-05-12,22,103501,2.0,False
115399790,2017-05-12,28,103501,5.0,False
115401523,2017-05-12,29,103501,6.0,False
115403261,2017-05-12,30,103501,4.0,False
115404456,2017-05-12,31,103501,4.0,False
115407188,2017-05-12,33,103501,3.0,False
115408603,2017-05-12,34,103501,5.0,False
115410421,2017-05-12,35,103501,5.0,False
115411370,2017-05-12,36,103501,4.0,False
115417178,2017-05-12,39,103501,7.0,False
115419219,2017-05-12,40,103501,3.0,False
115472387,2017-05-13,9,103501,3.0,False
115474728,2017-05-13,10,103501,4.0,False
115479902,2017-05-13,13,103501,1.0,False
115481377,2017-05-13,14,103501,2.0,False
115483011,2017-05-13,15,103501,1.0,False
115484636,2017-05-13,16,103501,3.0,False
115486111,2017-05-13,17,103501,3.0,False
115488079,2017-05-13,18,103501,4.0,False
115490240,2017-05-13,19,103501,9.0,False
115492010,2017-05-13,20,103501,5.0,False
115494272,2017-05-13,21,103501,4.0,False
115496365,2017-05-13,22,103501,4.0,False
115507804,2017-05-13,28,103501,6.0,False
115509930,2017-05-13,29,103501,3.0,False
115511980,2017-05-13,30,103501,6.0,False
115513319,2017-05-13,31,103501,4.0,False
115515379,2017-05-13,32,103501,1.0,False
115516582,2017-05-13,33,103501,4.0,False
115518255,2017-05-13,34,103501,3.0,False
115520209,2017-05-13,35,103501,2.0,False
115521379,2017-05-13,36,103501,4.0,False
115527972,2017-05-13,39,103501,1.0,False
115530253,2017-05-13,40,103501,4.0,False
115536715,2017-05-13,43,103501,3.0,False
115585424,2017-05-14,9,103501,2.0,False
115589039,2017-05-14,11,103501,2.0,False
115591234,2017-05-14,12,103501,1.0,False
115592729,2017-05-14,13,103501,1.0,False
115594094,2017-05-14,14,103501,2.0,False
115595486,2017-05-14,15,103501,3.0,False
115596977,2017-05-14,16,103501,3.0,False
115598478,2017-05-14,17,103501,2.0,False
115600389,2017-05-14,18,103501,3.0,False
115602463,2017-05-14,19,103501,1.0,False
115603988,2017-05-14,20,103501,8.0,False
115606165,2017-05-14,21,103501,8.0,False
115619131,2017-05-14,28,103501,15.0,False
115621275,2017-05-14,29,103501,3.0,False
115623311,2017-05-14,30,103501,1.0,False
115624578,2017-05-14,31,103501,4.0,False
115627731,2017-05-14,33,103501,2.0,False
115629331,2017-05-14,34,103501,4.0,False
115631114,2017-05-14,35,103501,4.0,False
115632320,2017-05-14,36,103501,1.0,False
115638431,2017-05-14,39,103501,8.0,False
115640516,2017-05-14,40,103501,8.0,False
115646440,2017-05-14,43,103501,4.0,False
115674451,2017-05-14,54,103501,1.0,True
115693987,2017-05-15,9,103501,3.0,False
115696143,2017-05-15,10,103501,3.0,False
115697530,2017-05-15,11,103501,1.0,False
115699537,2017-05-15,12,103501,1.0,False
115701065,2017-05-15,13,103501,1.0,False
115702422,2017-05-15,14,103501,2.0,False
115703876,2017-05-15,15,103501,1.0,False
115705439,2017-05-15,16,103501,2.0,False
115706782,2017-05-15,17,103501,5.0,False
115710583,2017-05-15,19,103501,5.0,False
115712006,2017-05-15,20,103501,4.0,False
115714012,2017-05-15,21,103501,10.0,False
115715980,2017-05-15,22,103501,4.0,False
115726482,2017-05-15,28,103501,16.0,False
115728513,2017-05-15,29,103501,10.0,False
115730499,2017-05-15,30,103501,3.0,False
115731811,2017-05-15,31,103501,5.0,False
115733698,2017-05-15,32,103501,1.0,False
115734825,2017-05-15,33,103501,4.0,False
115736439,2017-05-15,34,103501,3.0,False
115738292,2017-05-15,35,103501,4.0,False
115739490,2017-05-15,36,103501,6.0,False
115745427,2017-05-15,39,103501,4.0,False
115747467,2017-05-15,40,103501,12.0,False
115753351,2017-05-15,43,103501,5.0,False
115780342,2017-05-15,54,103501,4.0,False
115800191,2017-05-16,9,103501,1.0,False
115802428,2017-05-16,10,103501,2.0,False
115803810,2017-05-16,11,103501,2.0,False
115805932,2017-05-16,12,103501,3.0,False
115808750,2017-05-16,14,103501,4.0,False
115810190,2017-05-16,15,103501,2.0,False
115811787,2017-05-16,16,103501,3.0,False
115813159,2017-05-16,17,103501,3.0,False
115815017,2017-05-16,18,103501,4.0,False
115817082,2017-05-16,19,103501,4.0,False
115818482,2017-05-16,20,103501,3.0,False
115820547,2017-05-16,21,103501,8.0,False
115822512,2017-05-16,22,103501,2.0,False
115832865,2017-05-16,28,103501,15.0,False
115834882,2017-05-16,29,103501,18.0,False
115836859,2017-05-16,30,103501,3.0,False
115838204,2017-05-16,31,103501,5.0,False
115840104,2017-05-16,32,103501,1.0,False
115841166,2017-05-16,33,103501,4.0,False
115842711,2017-05-16,34,103501,5.0,False
115844542,2017-05-16,35,103501,3.0,False
115845738,2017-05-16,36,103501,9.0,False
115851812,2017-05-16,39,103501,3.0,False
115853967,2017-05-16,40,103501,10.0,False
115859700,2017-05-16,43,103501,5.0,False
115886487,2017-05-16,54,103501,2.0,False
115906384,2017-05-17,9,103501,3.0,False
115908536,2017-05-17,10,103501,1.0,False
115915932,2017-05-17,15,103501,5.0,False
115918781,2017-05-17,17,103501,4.0,False
115920541,2017-05-17,18,103501,2.0,False
115922427,2017-05-17,19,103501,2.0,False
115923854,2017-05-17,20,103501,2.0,False
115925823,2017-05-17,21,103501,2.0,False
115927646,2017-05-17,22,103501,3.0,False
115938326,2017-05-17,28,103501,5.0,False
115940243,2017-05-17,29,103501,12.0,False
115942127,2017-05-17,30,103501,1.0,False
115943348,2017-05-17,31,103501,3.0,False
115945105,2017-05-17,32,103501,1.0,False
115946108,2017-05-17,33,103501,3.0,False
115947606,2017-05-17,34,103501,3.0,False
115950363,2017-05-17,36,103501,4.0,False
115956419,2017-05-17,39,103501,7.0,False
115958425,2017-05-17,40,103501,3.0,False
115964303,2017-05-17,43,103501,5.0,False
115991290,2017-05-17,54,103501,4.0,False
116010059,2017-05-18,9,103501,3.0,False
116013288,2017-05-18,11,103501,2.0,False
116015263,2017-05-18,12,103501,1.0,False
116017863,2017-05-18,14,103501,1.0,False
116019235,2017-05-18,15,103501,2.0,False
116020726,2017-05-18,16,103501,1.0,False
116021979,2017-05-18,17,103501,2.0,False
116023654,2017-05-18,18,103501,2.0,False
116025442,2017-05-18,19,103501,2.0,False
116026765,2017-05-18,20,103501,1.0,False
116028652,2017-05-18,21,103501,2.0,False
116039906,2017-05-18,28,103501,8.0,False
116041687,2017-05-18,29,103501,2.0,False
116043445,2017-05-18,30,103501,2.0,False
116044673,2017-05-18,31,103501,3.0,False
116046424,2017-05-18,32,103501,2.0,False
116047378,2017-05-18,33,103501,4.0,False
116048762,2017-05-18,34,103501,5.0,False
116051394,2017-05-18,36,103501,1.0,False
116057001,2017-05-18,39,103501,1.0,False
116058928,2017-05-18,40,103501,5.0,False
116064297,2017-05-18,43,103501,3.0,False
116089892,2017-05-18,54,103501,2.0,False
116109568,2017-05-19,9,103501,5.0,False
116117503,2017-05-19,14,103501,1.0,False
116120346,2017-05-19,16,103501,1.0,False
116121560,2017-05-19,17,103501,5.0,False
116123287,2017-05-19,18,103501,1.0,False
116125087,2017-05-19,19,103501,9.0,False
116126445,2017-05-19,20,103501,3.0,False
116128348,2017-05-19,21,103501,1.0,False
116130074,2017-05-19,22,103501,2.0,False
116140239,2017-05-19,28,103501,7.0,False
116141927,2017-05-19,29,103501,4.0,False
116143643,2017-05-19,30,103501,3.0,False
116146626,2017-05-19,32,103501,1.0,False
116147657,2017-05-19,33,103501,1.0,False
116149043,2017-05-19,34,103501,4.0,False
116151822,2017-05-19,36,103501,5.0,False
116157628,2017-05-19,39,103501,3.0,False
116159585,2017-05-19,40,103501,9.0,False
116165271,2017-05-19,43,103501,2.0,False
116192372,2017-05-19,54,103501,2.0,False
116212995,2017-05-20,9,103501,5.0,False
116215333,2017-05-20,10,103501,1.0,False
116222039,2017-05-20,14,103501,4.0,False
116223663,2017-05-20,15,103501,5.0,False
116225286,2017-05-20,16,103501,3.0,False
116226680,2017-05-20,17,103501,7.0,False
116228635,2017-05-20,18,103501,3.0,False
116230766,2017-05-20,19,103501,8.0,False
116232485,2017-05-20,20,103501,9.0,False
116234741,2017-05-20,21,103501,4.0,False
116236808,2017-05-20,22,103501,5.0,False
116248051,2017-05-20,28,103501,8.0,False
116250165,2017-05-20,29,103501,7.0,False
116252252,2017-05-20,30,103501,2.0,False
116253628,2017-05-20,31,103501,15.0,False
116255673,2017-05-20,32,103501,1.0,False
116256842,2017-05-20,33,103501,5.0,False
116258418,2017-05-20,34,103501,5.0,False
116261484,2017-05-20,36,103501,4.0,False
116268062,2017-05-20,39,103501,5.0,False
116270314,2017-05-20,40,103501,15.0,False
116276649,2017-05-20,43,103501,3.0,False
116305648,2017-05-20,54,103501,5.0,False
116326185,2017-05-21,9,103501,3.0,False
116328559,2017-05-21,10,103501,4.0,False
116330046,2017-05-21,11,103501,1.0,False
116333884,2017-05-21,13,103501,2.0,False
116335317,2017-05-21,14,103501,1.0,False
116336784,2017-05-21,15,103501,2.0,False
116339890,2017-05-21,17,103501,9.0,False
116341898,2017-05-21,18,103501,3.0,False
116344051,2017-05-21,19,103501,4.0,False
116345745,2017-05-21,20,103501,5.0,False
116348117,2017-05-21,21,103501,6.0,False
116350356,2017-05-21,22,103501,1.0,False
116361924,2017-05-21,28,103501,16.0,False
116364139,2017-05-21,29,103501,14.0,False
116366338,2017-05-21,30,103501,3.0,False
116367736,2017-05-21,31,103501,4.0,False
116369853,2017-05-21,32,103501,1.0,False
116371046,2017-05-21,33,103501,3.0,False
116372684,2017-05-21,34,103501,12.0,False
116374542,2017-05-21,35,103501,1.0,False
116375764,2017-05-21,36,103501,6.0,False
116382293,2017-05-21,39,103501,11.0,False
116384629,2017-05-21,40,103501,25.0,False
116391215,2017-05-21,43,103501,7.0,False
116420697,2017-05-21,54,103501,1.0,False
116440522,2017-05-22,9,103501,6.0,False
116442674,2017-05-22,10,103501,1.0,False
116444008,2017-05-22,11,103501,1.0,False
116447601,2017-05-22,13,103501,1.0,False
116448952,2017-05-22,14,103501,2.0,False
116450456,2017-05-22,15,103501,2.0,False
116452095,2017-05-22,16,103501,2.0,False
116455207,2017-05-22,18,103501,4.0,False
116457084,2017-05-22,19,103501,2.0,False
116458573,2017-05-22,20,103501,3.0,False
116460549,2017-05-22,21,103501,4.0,False
116462374,2017-05-22,22,103501,4.0,False
116472701,2017-05-22,28,103501,4.0,False
116474532,2017-05-22,29,103501,6.0,False
116476352,2017-05-22,30,103501,2.0,False
116477670,2017-05-22,31,103501,6.0,False
116480541,2017-05-22,33,103501,4.0,False
116482068,2017-05-22,34,103501,5.0,False
116483846,2017-05-22,35,103501,2.0,False
116484928,2017-05-22,36,103501,3.0,False
116490933,2017-05-22,39,103501,4.0,False
116492951,2017-05-22,40,103501,7.0,False
116498711,2017-05-22,43,103501,4.0,False
116525388,2017-05-22,54,103501,2.0,False
116544553,2017-05-23,9,103501,5.0,False
116546739,2017-05-23,10,103501,1.0,False
116547998,2017-05-23,11,103501,3.0,False
116552810,2017-05-23,14,103501,6.0,False
116554265,2017-05-23,15,103501,5.0,False
116555863,2017-05-23,16,103501,3.0,False
116557189,2017-05-23,17,103501,7.0,False
116559016,2017-05-23,18,103501,2.0,False
116560954,2017-05-23,19,103501,4.0,False
116562364,2017-05-23,20,103501,6.0,False
116564289,2017-05-23,21,103501,4.0,False
116566161,2017-05-23,22,103501,5.0,False
116576227,2017-05-23,28,103501,8.0,False
116578158,2017-05-23,29,103501,9.0,False
116580002,2017-05-23,30,103501,1.0,False
116581291,2017-05-23,31,103501,7.0,False
116583124,2017-05-23,32,103501,1.0,False
116584154,2017-05-23,33,103501,6.0,False
116585709,2017-05-23,34,103501,10.0,False
116587451,2017-05-23,35,103501,3.0,False
116588550,2017-05-23,36,103501,4.0,False
116594633,2017-05-23,39,103501,7.0,False
116596698,2017-05-23,40,103501,5.0,False
116602287,2017-05-23,43,103501,1.0,False
116628463,2017-05-23,54,103501,1.0,False
116647733,2017-05-24,9,103501,3.0,False
116649805,2017-05-24,10,103501,3.0,False
116650938,2017-05-24,11,103501,1.0,False
116655581,2017-05-24,14,103501,6.0,False
116656965,2017-05-24,15,103501,3.0,False
116659774,2017-05-24,17,103501,3.0,False
116661507,2017-05-24,18,103501,1.0,False
116663179,2017-05-24,19,103501,3.0,False
116664564,2017-05-24,20,103501,3.0,False
116666418,2017-05-24,21,103501,2.0,False
116668153,2017-05-24,22,103501,4.0,False
116678423,2017-05-24,28,103501,3.0,False
116680188,2017-05-24,29,103501,2.0,False
116681970,2017-05-24,30,103501,1.0,False
116683122,2017-05-24,31,103501,2.0,False
116684727,2017-05-24,32,103501,1.0,False
116685688,2017-05-24,33,103501,3.0,False
116687067,2017-05-24,34,103501,3.0,False
116689823,2017-05-24,36,103501,9.0,True
116695889,2017-05-24,39,103501,1.0,False
116697809,2017-05-24,40,103501,6.0,False
116703414,2017-05-24,43,103501,2.0,False
116730151,2017-05-24,54,103501,2.0,False
116748610,2017-05-25,9,103501,1.0,False
116750635,2017-05-25,10,103501,2.0,False
116751815,2017-05-25,11,103501,3.0,False
116753717,2017-05-25,12,103501,2.0,False
116756313,2017-05-25,14,103501,3.0,False
116757690,2017-05-25,15,103501,5.0,False
116760320,2017-05-25,17,103501,6.0,False
116763691,2017-05-25,19,103501,3.0,False
116765078,2017-05-25,20,103501,2.0,False
116768634,2017-05-25,22,103501,1.0,False
116778364,2017-05-25,28,103501,4.0,False
116780091,2017-05-25,29,103501,4.0,False
116781764,2017-05-25,30,103501,2.0,False
116782958,2017-05-25,31,103501,9.0,False
116784818,2017-05-25,32,103501,2.0,False
116785736,2017-05-25,33,103501,1.0,False
116787075,2017-05-25,34,103501,7.0,False
116788836,2017-05-25,35,103501,2.0,False
116789882,2017-05-25,36,103501,2.0,False
116795502,2017-05-25,39,103501,3.0,False
116797438,2017-05-25,40,103501,3.0,False
116802913,2017-05-25,43,103501,2.0,False
116828487,2017-05-25,54,103501,1.0,False
116848030,2017-05-26,9,103501,8.0,False
116850252,2017-05-26,10,103501,3.0,False
116851549,2017-05-26,11,103501,3.0,False
116856559,2017-05-26,14,103501,4.0,False
116858029,2017-05-26,15,103501,3.0,False
116859622,2017-05-26,16,103501,2.0,False
116861001,2017-05-26,17,103501,5.0,False
116862876,2017-05-26,18,103501,1.0,False
116864882,2017-05-26,19,103501,3.0,False
116866453,2017-05-26,20,103501,7.0,False
116868611,2017-05-26,21,103501,5.0,False
116870621,2017-05-26,22,103501,3.0,False
116882329,2017-05-26,28,103501,11.0,False
116884407,2017-05-26,29,103501,4.0,False
116886381,2017-05-26,30,103501,5.0,False
116887610,2017-05-26,31,103501,3.0,False
116889578,2017-05-26,32,103501,1.0,False
116890653,2017-05-26,33,103501,5.0,False
116892177,2017-05-26,34,103501,5.0,False
116894106,2017-05-26,35,103501,3.0,False
116895447,2017-05-26,36,103501,6.0,False
116901937,2017-05-26,39,103501,7.0,False
116904093,2017-05-26,40,103501,7.0,False
116910167,2017-05-26,43,103501,5.0,False
116939121,2017-05-26,54,103501,2.0,False
116959093,2017-05-27,9,103501,5.0,False
116961361,2017-05-27,10,103501,3.0,False
116962747,2017-05-27,11,103501,2.0,False
116964874,2017-05-27,12,103501,2.0,False
116967895,2017-05-27,14,103501,6.0,False
116969534,2017-05-27,15,103501,4.0,False
116971102,2017-05-27,16,103501,3.0,False
116972499,2017-05-27,17,103501,4.0,False
116974345,2017-05-27,18,103501,4.0,False
116976361,2017-05-27,19,103501,3.0,False
116978040,2017-05-27,20,103501,5.0,False
116980172,2017-05-27,21,103501,9.0,False
116982200,2017-05-27,22,103501,1.0,False
116993373,2017-05-27,28,103501,8.0,False
116995437,2017-05-27,29,103501,6.0,False
116997410,2017-05-27,30,103501,2.0,False
116998727,2017-05-27,31,103501,7.0,False
117000758,2017-05-27,32,103501,2.0,False
117001892,2017-05-27,33,103501,4.0,False
117003504,2017-05-27,34,103501,8.0,False
117006617,2017-05-27,36,103501,6.0,False
117013135,2017-05-27,39,103501,4.0,False
117015322,2017-05-27,40,103501,9.0,False
117021584,2017-05-27,43,103501,9.0,False
117050195,2017-05-27,54,103501,2.0,False
117070229,2017-05-28,9,103501,8.0,False
117072557,2017-05-28,10,103501,2.0,False
117073921,2017-05-28,11,103501,1.0,False
117076121,2017-05-28,12,103501,4.0,False
117079219,2017-05-28,14,103501,3.0,False
117080641,2017-05-28,15,103501,3.0,False
117083662,2017-05-28,17,103501,7.0,False
117087778,2017-05-28,19,103501,1.0,False
117089299,2017-05-28,20,103501,4.0,False
117091599,2017-05-28,21,103501,13.0,False
117093796,2017-05-28,22,103501,9.0,False
117105019,2017-05-28,28,103501,10.0,False
117107210,2017-05-28,29,103501,12.0,False
117109343,2017-05-28,30,103501,1.0,False
117110723,2017-05-28,31,103501,7.0,False
117113936,2017-05-28,33,103501,4.0,False
117115604,2017-05-28,34,103501,3.0,False
117117460,2017-05-28,35,103501,5.0,False
117118662,2017-05-28,36,103501,8.0,False
117124969,2017-05-28,39,103501,5.0,False
117127185,2017-05-28,40,103501,6.0,False
117133448,2017-05-28,43,103501,9.0,False
117162354,2017-05-28,54,103501,13.0,False
117182013,2017-05-29,9,103501,8.0,False
117184146,2017-05-29,10,103501,1.0,False
117185389,2017-05-29,11,103501,1.0,False
117187363,2017-05-29,12,103501,1.0,False
117188892,2017-05-29,13,103501,1.0,False
117190231,2017-05-29,14,103501,2.0,False
117191733,2017-05-29,15,103501,3.0,False
117193359,2017-05-29,16,103501,1.0,False
117194677,2017-05-29,17,103501,10.0,False
117199953,2017-05-29,20,103501,4.0,False
117201900,2017-05-29,21,103501,7.0,False
117203839,2017-05-29,22,103501,5.0,False
117214200,2017-05-29,28,103501,7.0,False
117216066,2017-05-29,29,103501,5.0,False
117217853,2017-05-29,30,103501,4.0,False
117219122,2017-05-29,31,103501,5.0,False
117220973,2017-05-29,32,103501,4.0,False
117221985,2017-05-29,33,103501,1.0,False
117223486,2017-05-29,34,103501,2.0,False
117225257,2017-05-29,35,103501,1.0,False
117226344,2017-05-29,36,103501,6.0,False
117232368,2017-05-29,39,103501,2.0,False
117234387,2017-05-29,40,103501,5.0,False
117240104,2017-05-29,43,103501,9.0,False
117266680,2017-05-29,54,103501,2.0,False
117285890,2017-05-30,9,103501,5.0,False
117288075,2017-05-30,10,103501,3.0,False
117289430,2017-05-30,11,103501,2.0,False
117291410,2017-05-30,12,103501,3.0,False
117292868,2017-05-30,13,103501,1.0,False
117294197,2017-05-30,14,103501,1.0,False
117295596,2017-05-30,15,103501,4.0,False
117297159,2017-05-30,16,103501,2.0,False
117298513,2017-05-30,17,103501,8.0,False
117300280,2017-05-30,18,103501,2.0,False
117302199,2017-05-30,19,103501,4.0,False
117303702,2017-05-30,20,103501,2.0,False
117305634,2017-05-30,21,103501,4.0,False
117307501,2017-05-30,22,103501,6.0,False
117317454,2017-05-30,28,103501,4.0,False
117319452,2017-05-30,29,103501,7.0,False
117321366,2017-05-30,30,103501,1.0,False
117322643,2017-05-30,31,103501,2.0,False
117324471,2017-05-30,32,103501,2.0,False
117325579,2017-05-30,33,103501,3.0,False
117327144,2017-05-30,34,103501,4.0,False
117328890,2017-05-30,35,103501,1.0,False
117329994,2017-05-30,36,103501,5.0,False
117335984,2017-05-30,39,103501,4.0,False
117338058,2017-05-30,40,103501,5.0,False
117343715,2017-05-30,43,103501,5.0,False
117370068,2017-05-30,54,103501,5.0,False
117389891,2017-05-31,9,103501,6.0,False
117392100,2017-05-31,10,103501,2.0,False
117393433,2017-05-31,11,103501,3.0,False
117395474,2017-05-31,12,103501,6.0,False
117398292,2017-05-31,14,103501,1.0,False
117399735,2017-05-31,15,103501,4.0,False
117401317,2017-05-31,16,103501,1.0,False
117402642,2017-05-31,17,103501,11.0,False
117404451,2017-05-31,18,103501,1.0,False
117406283,2017-05-31,19,103501,2.0,False
117407745,2017-05-31,20,103501,3.0,False
117409780,2017-05-31,21,103501,5.0,False
117411660,2017-05-31,22,103501,5.0,False
117422558,2017-05-31,28,103501,6.0,False
117424514,2017-05-31,29,103501,11.0,False
117426460,2017-05-31,30,103501,3.0,False
117427845,2017-05-31,31,103501,7.0,False
117429692,2017-05-31,32,103501,1.0,False
117430811,2017-05-31,33,103501,2.0,False
117432345,2017-05-31,34,103501,8.0,False
117435258,2017-05-31,36,103501,4.0,False
117441402,2017-05-31,39,103501,3.0,False
117443372,2017-05-31,40,103501,7.0,False
117449207,2017-05-31,43,103501,8.0,False
117476524,2017-05-31,54,103501,2.0,False
117496134,2017-06-01,9,103501,7.0,False
117498370,2017-06-01,10,103501,1.0,False
117499707,2017-06-01,11,103501,3.0,False
117501867,2017-06-01,12,103501,1.0,False
117503396,2017-06-01,13,103501,2.0,False
117504800,2017-06-01,14,103501,4.0,False
117506258,2017-06-01,15,103501,9.0,False
117509107,2017-06-01,17,103501,1.0,False
117510884,2017-06-01,18,103501,7.0,False
117512845,2017-06-01,19,103501,4.0,False
117514306,2017-06-01,20,103501,1.0,False
117516457,2017-06-01,21,103501,7.0,False
117518345,2017-06-01,22,103501,5.0,False
117528815,2017-06-01,28,103501,6.0,False
117530798,2017-06-01,29,103501,8.0,False
117532669,2017-06-01,30,103501,2.0,False
117533894,2017-06-01,31,103501,8.0,False
117536936,2017-06-01,33,103501,3.0,False
117538506,2017-06-01,34,103501,1.0,False
117540253,2017-06-01,35,103501,1.0,False
117541437,2017-06-01,36,103501,12.0,False
117547612,2017-06-01,39,103501,4.0,False
117549697,2017-06-01,40,103501,2.0,False
117555573,2017-06-01,43,103501,4.0,False
117582749,2017-06-01,54,103501,4.0,False
117602997,2017-06-02,9,103501,7.0,False
117605239,2017-06-02,10,103501,2.0,False
117606583,2017-06-02,11,103501,8.0,False
117610262,2017-06-02,13,103501,6.0,False
117611637,2017-06-02,14,103501,3.0,False
117613058,2017-06-02,15,103501,9.0,False
117614598,2017-06-02,16,103501,1.0,False
117615864,2017-06-02,17,103501,7.0,False
117617681,2017-06-02,18,103501,3.0,False
117619632,2017-06-02,19,103501,1.0,False
117621162,2017-06-02,20,103501,6.0,False
117623214,2017-06-02,21,103501,6.0,False
117625104,2017-06-02,22,103501,3.0,False
117635955,2017-06-02,28,103501,16.0,False
117637835,2017-06-02,29,103501,3.0,False
117639634,2017-06-02,30,103501,2.0,False
117640814,2017-06-02,31,103501,6.0,False
117642711,2017-06-02,32,103501,2.0,False
117643690,2017-06-02,33,103501,3.0,False
117645255,2017-06-02,34,103501,4.0,False
117647075,2017-06-02,35,103501,3.0,False
117648265,2017-06-02,36,103501,6.0,False
117654538,2017-06-02,39,103501,5.0,False
117656614,2017-06-02,40,103501,12.0,False
117662556,2017-06-02,43,103501,9.0,False
117690427,2017-06-02,54,103501,4.0,False
117711490,2017-06-03,9,103501,11.0,False
117713890,2017-06-03,10,103501,3.0,False
117715468,2017-06-03,11,103501,10.0,False
117717765,2017-06-03,12,103501,1.0,False
117719438,2017-06-03,13,103501,5.0,False
117721053,2017-06-03,14,103501,7.0,False
117722705,2017-06-03,15,103501,8.0,False
117724377,2017-06-03,16,103501,3.0,False
117725860,2017-06-03,17,103501,11.0,False
117727832,2017-06-03,18,103501,5.0,False
117730048,2017-06-03,19,103501,6.0,False
117731816,2017-06-03,20,103501,12.0,False
117734161,2017-06-03,21,103501,10.0,False
117736312,2017-06-03,22,103501,9.0,False
117747885,2017-06-03,28,103501,13.0,False
117750037,2017-06-03,29,103501,14.0,False
117752129,2017-06-03,30,103501,4.0,False
117753500,2017-06-03,31,103501,8.0,False
117755530,2017-06-03,32,103501,3.0,False
117756703,2017-06-03,33,103501,10.0,False
117758408,2017-06-03,34,103501,2.0,False
117760349,2017-06-03,35,103501,2.0,False
